id,smiles,domain,charge,multiplicity,basis,homo_ev,lumo_ev,gap,pqr_gap,pred_qm9_aligned_gap,cycle_error,final_confidence
pqr_0468,CCC(C)(C)CC(=S)C1CCCCC1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.606985660463318,-1.4202523339841928,4.186733326479125,10.58,7.426157796127525,2.6635225061134893,low_confidence
pqr_0469,CCCCC[S@@](=O)C(C)(C)CCC,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.5802694171296965,0.6997901480982802,6.280059565227977,12.7165,8.029905409339722,0.1498428113903696,low_confidence
pqr_0470,[Cl][Pt][Cl],heteroatom_rich_non_qm9,0,1,def2-SVP,-6.84085471699817,-5.14464873115998,1.6962059858381904,9.265,8.491894328641367,3.689943252656123,low_confidence
pqr_0471,CCCCS[C@@H]1CC[C@H]1C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.79296336888843,0.6769396330086336,6.469903001897063,11.693,8.756728465269,1.7135076934825015,low_confidence
pqr_0472,C[C@H]1C[C@@H]1[S@](=O)[C@@H]1CC1(C)C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.741928347247946,0.6608879337750501,6.402816281022996,12.779,8.051281048363508,0.2419630431791652,low_confidence
pqr_0473,CCCCCS[C@H](C)CCC,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.743712013463438,0.8766061953197564,6.620318208783194,11.714,8.823680334609596,1.9558069035391392,low_confidence
pqr_0474,S=P(N1CC1)(N1CC1)N1CCN(P(=S)(N2CC2)N2CC2)CC1,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.092713130346553,0.842585471561188,6.935298601907741,8.556999999999999,7.900852229531424,3.806971456746103,low_confidence
pqr_0475,CC1(C)C[C@H]1SC1CCC1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.661792933937209,0.4628121512418839,6.124605085179092,11.685,8.646277567485402,1.8504285865717112,low_confidence
pqr_0476,CC(C)P[C@H]1CC[C@H]1C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.968742946659523,0.6394039908853579,6.6081469375448805,13.0405,8.87586831089297,0.6953437496614736,low_confidence
pqr_0477,CC[C@H](C)[S@](=O)[C@H]1CC[C@@H]1C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.6424570219859564,0.9140413886887552,6.556498410674712,12.737,8.01384403649568,0.103856518092444,low_confidence
pqr_0479,CS[C@H]1C[C@@H]1C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.819765286216206,0.8700818358430933,6.689847122059299,11.708,8.774564862049655,1.354381976920683,low_confidence
pqr_0480,[Br][Bi]([Br])[Br],heteroatom_rich_non_qm9,0,1,def2-SVP,-7.602883067575299,-2.9205249759759946,4.682358091599305,7.616,8.441139805271664,5.320030377208706,low_confidence
pqr_0481,CCP(C)CC(C)(C)C,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.054336630408883,1.0541211239906323,7.108457754399515,12.955000000000002,8.898934402043697,1.2601243468515548,low_confidence
pqr_0482,O[C@H](CON=S)[C@H](O)CON=S,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.003525730607769,-3.1314584680471147,2.8720672625606536,7.183999999999999,7.395539309089967,5.125609161867125,low_confidence
pqr_0484,[OH][Ca][OH],heteroatom_rich_non_qm9,0,1,def2-SVP,-5.336910806474712,-3.170414528471328,2.166496278003385,15.988,8.890216641350914,2.8893390573788835,low_confidence
pqr_0485,CCCCCC(=S)[C@H]1C[C@@H](C)C1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.6064488211970245,-1.5562296841253906,4.050219137071633,7.349,7.39532463624068,5.63755180022706,low_confidence
pqr_0486,C1CN1P1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.785467897488354,0.7792641165749016,6.564732014063256,8.158999999999999,7.88787063279656,4.067035751942951,low_confidence
pqr_0487,CC(C)PC1(C)CC1,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.352930557424736,0.5744526374274419,6.927383194852177,13.105,8.838421920156675,0.4542623488095962,low_confidence
pqr_0488,CCCCC(=S)[C@H](C)CC,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.586435602474219,-1.3516068093736189,4.234828793100601,10.647,7.427960178490696,2.678951139273952,low_confidence
pqr_0489,O=P(O)(O)O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O,heteroatom_rich_non_qm9,0,1,def2-SVP,-7.261151189102796,-0.6875132235843243,6.573637965518472,10.009,7.91984858982063,2.428084173824683,low_confidence
pqr_0490,C[C@@H]1CC[C@H]1S[C@@H]1CCC1(C)C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.696055468067426,0.6229051547660744,6.318960622833501,11.702,8.632768385139427,1.5629387501313925,low_confidence
pqr_0491,CC[C@H](C)[S@@](=O)[C@@H]1CC1(C)C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.642142394699369,0.8037897335057452,6.445932128205114,12.751,8.02920416368689,0.0248244354770772,low_confidence
pqr_0492,C[C@@H]1CC[C@H]1P[C@H]1C[C@@H](C)C1,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.142822052648929,0.5870919009131378,6.729913953562067,13.144000000000002,8.790759835617262,0.2407746158488599,low_confidence
pqr_0493,BrBr,heteroatom_rich_non_qm9,0,1,def2-SVP,-7.806484377560552,-4.233408176341006,3.573076201219546,11.2,7.846587842894026,1.2869826782458436,low_confidence
pqr_0494,C[C@@H]1CC[C@@H]1C(=S)C1CCCCC1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.4476857409103765,-1.2885064106004829,4.159179330309894,10.577,7.395797314211022,2.547530456996089,low_confidence
pqr_0495,CS,heteroatom_rich_non_qm9,0,1,def2-SVP,-6.267573859312713,0.4287232298449522,6.696297089157666,11.625,9.215305109485616,1.6190806913807396,low_confidence
pqr_0496,CC[C@@H](C)[S@@](=O)[C@H]1CC[C@@H]1C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.720418984984404,0.8528964744111107,6.573315459395514,12.7,8.01575503323258,0.0599296440186698,low_confidence
pqr_0497,CCO[P@](C)(=O)SCCN(C)C,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.692047807584422,0.0529924482204073,5.745040255804829,8.370999999999999,7.900231700301879,3.650905875240735,low_confidence
pqr_0498,C[C@H]1CC[C@@H]1[S@@](=O)C1CC(C)(C)C1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.55549414344741,0.6767782807800445,6.232272424227454,12.766,8.034848897242401,0.1386977954354922,low_confidence
pqr_0499,CCS[C@H]1C[C@H](C)C1,heteroatom_rich_non_qm9,0,1,def2-SVP,-5.816424631563103,0.6179167551333534,6.434341386696456,11.706,8.717198303561343,1.714726300884637,low_confidence
pqr_0502,Cc1c(O)ccc2c1Oc1c(ccc(O)c1C)C21OC(=O)c2ccccc21,large_neutral_organic,0,1,"6-31G(d,p)",-5.89726448930216,-1.4338474888537849,4.463417000448375,8.328,5.670641382894501,2.6029280651198654,low_confidence
pqr_0504,CC(=O)C1=C(O)C(Cc2c(O)c(C(C)=O)c(O)c3c2OC(C)(C)C=C3)=C(O)[C@@](C)(CC=C(C)C)C1=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.527846977363927,-1.4826772018601193,4.045169775503807,8.118,5.585212032354896,3.03780041072803,low_confidence
pqr_0506,Cc1ccc([C@H](C(=O)C2C(=O)c3ccccc3C2=O)c2ccccc2)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-6.2082170838605055,-2.548138072261106,3.6600790115994,7.845000000000001,5.303941746975776,3.3097099869310487,low_confidence
pqr_0507,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.608433665517803,-1.2789168517722058,4.329516813745598,8.097000000000001,5.510842671464681,2.831695002676888,low_confidence
pqr_0508,c1cncc(Nc2ncc(-c3ccncn3)c(-c3ccco3)n2)c1,large_neutral_organic,0,1,"6-31G(d,p)",-5.910164297529496,-1.7331002901001622,4.177064007429334,7.664,5.565800812280079,2.853823323664047,low_confidence
pqr_0510,Cc1c(COc2ccc([N+](=O)[O-])cc2)c2c(n1C)C(=O)C=C(NCCCCN)C2=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.9870677670076535,-2.8952303944431685,3.091837372564485,7.3475,5.653702701242289,3.754895625334504,low_confidence
pqr_0512,O[C@@H]1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)[C@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-4.990039112845901,-1.8055325067850012,3.1845066060608995,7.172000000000001,5.455029926952598,3.432132407942124,low_confidence
pqr_0514,CCC/C(=N/OCc1ccc(-c2ccc(F)cc2)cc1)[C@@H]1C(=O)CC(C)(C)[C@H](C#N)C1=O,large_neutral_organic,0,1,"6-31G(d,p)",-6.225754854707367,-1.472156770561783,4.753598084145584,11.873,5.701357937268018,0.7486449679593772,low_confidence
pqr_0518,CC(C)(C)C(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.603393547378861,-1.0245634187945312,4.578830128584329,8.718,5.604836314266106,2.552942074105154,low_confidence
pqr_0520,O=C(O)c1cc(NCc2cccc([N+](=O)[O-])c2)cc(C(=O)O)c1,large_neutral_organic,0,1,"6-31G(d,p)",-6.040340454716866,-2.9882988303798386,3.0520416243370283,10.555,5.6956662423956725,0.4741106566901489,low_confidence
pqr_0521,Nc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2CCO[C@H](C(=O)Nc3ccccc3)C2)n1,large_neutral_organic,0,1,"6-31G(d,p)",-4.674003985527893,-1.185722051746698,3.488281933781195,7.678000000000001,5.671786324854963,3.258882184781571,low_confidence
pqr_0522,CC1=CC(=O)c2c(O)c(O)c(O)c3c2C1=C1O[C@H](C)C(C)(C)[C@@]1(O)C3=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.567724348142713,-2.339550905080705,3.2281734430620075,7.364000000000001,5.607040238713012,3.856068088329877,low_confidence
pqr_0523,C=C1CC(=O)O[C@]12c1ccc(O[C@H]3OC(=C=O)C(=O)C(=O)C3=O)cc1OC1=C3O[C@@H](C(=O)C(=O)C(=O)C=C=O)O[C@H]3C=C[C@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-5.871852085877237,-4.728459736275744,1.1433923496014926,8.411,5.704395526751856,2.55604039559351,low_confidence
pqr_0524,O=C(Nc1ccc2[nH]ccc2c1)c1cc(F)cc(N2CCOCC2)c1,large_neutral_organic,0,1,"6-31G(d,p)",-5.166855450357472,-1.3654475131556614,3.8014079372018106,10.759,5.617278425178608,0.2738659401352823,low_confidence
pqr_0525,CC[C@H](O)C[C@@H](O)c1c(CC(=O)OC)cc2c(c1O)C(=O)c1c(O)cccc1C2=O,large_neutral_organic,0,1,"6-31G(d,p)",-6.277767763557581,-2.60176939952269,3.6759983640348906,10.645,5.708972787306241,0.4945978024421436,low_confidence
pqr_0526,C=C1C(=O)C(=C=O)C/C1=C\Cc1cccc(C)c1C#CC[C@H]1CC1=C=C1COC(=C)C1(F)F,large_neutral_organic,0,1,"6-31G(d,p)",-5.7059110124005965,-2.2075415990071066,3.49836941339349,6.583,5.685099666208076,4.585944107989697,low_confidence
pqr_0527,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.730966964680996,-1.64786949172162,4.083097472959376,8.864999999999998,5.546472542451275,3.106495612028892,low_confidence
pqr_0528,C=C1[C@@H](C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)/C=C/C(=O)[C@H](O)/C(C)=C\[C@@H](C)C/C=C/[C@H]3[C@@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-5.342890422742766,-2.459174530927149,2.883715891815617,11.335,5.669402668783677,0.0811866444263511,low_confidence
pqr_0529,N=C(N)c1ccc(-c2cc3cc(C(=N)N)ccc3o2)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.60726198801787,-1.613430892663355,3.993831095354515,7.868,5.455753100238485,2.700908635494386,low_confidence
pqr_0530,N#CC1=C(N)NN/C1=C(C#N)\C=C1/C=Nc2ccccc21,large_neutral_organic,0,1,"6-31G(d,p)",-5.261617381716474,-2.1900917347748976,3.071525646941576,7.281,5.511779785317609,3.568010080668265,low_confidence
pqr_0531,c1cc(Nc2cc(C3CC3)n[nH]2)nc(Nc2ccc3[nH]cnc3c2)n1,large_neutral_organic,0,1,"6-31G(d,p)",-5.140934352800301,-0.6861209401357181,4.454813412664583,8.029,5.642729905483776,2.29018782760752,low_confidence
pqr_0532,Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc(O)cc1C2=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.946270312889869,-2.5290827584524656,3.417187554437403,10.462,5.280705843826338,0.9580028187414058,low_confidence
pqr_0533,C=C1C(=O)[C@@]23[C@@H]4C[C@H]5C(=CCC5(C)C)[C@@](C)(O4)[C@@H]2CC[C@@H]1[C@H]3O,large_neutral_organic,0,1,"6-31G(d,p)",-6.200843237922515,-1.9480057844775664,4.252837453444949,9.098,5.693579529674301,2.6538697482917417,low_confidence
pqr_0534,O=C(/C=C/c1ccc2c(c1)OCO2)/C=C/c1ccc2c(c1)OCO2,large_neutral_organic,0,1,"6-31G(d,p)",-5.698551213620491,-1.8420573462550052,3.8564938673654856,7.925,5.387260399408095,3.166222620780739,low_confidence
pqr_0535,O=C1C=CC(=O)C12C=CC1(Oc3cccc4cccc(c34)O1)[C@H]2O,large_neutral_organic,0,1,"6-31G(d,p)",-5.215283292312199,-2.9511317723464763,2.2641515199657225,7.186999999999999,5.352619151430918,3.8010520104634384,low_confidence
pqr_0536,O=C[C@H](Cc1ccccc1)NC(=O)[C@@H]1Cc2ccc(cc2)OCCCCOc2ccc(cc2)CCC(=O)c2ccc([nH]2)C(=O)N1,large_neutral_organic,0,1,"6-31G(d,p)",-6.033885520038425,-1.8435341886112373,4.190351331427188,8.551,5.638822908404691,2.5579385387842866,low_confidence
pqr_0537,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.84222409958772,-1.9542888072943407,3.8879352922933794,10.812,5.564502794874424,0.0169692991781449,low_confidence
pqr_0538,O=C1c2c(O)cc(O)cc2O[C@@]1(O)Cc1cc(O)c(O)c(O)c1,large_neutral_organic,0,1,"6-31G(d,p)",-5.222311501259277,-1.4191792707440234,3.8031322305152537,11.294,5.495769444532824,0.3012871405286663,low_confidence
pqr_0539,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,large_neutral_organic,0,1,"6-31G(d,p)",-4.987872433938343,-1.2865210611128046,3.701351372825538,7.382000000000001,5.661416913967044,3.589962285027366,low_confidence
pqr_0541,O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12,large_neutral_organic,0,1,"6-31G(d,p)",-5.708145333241591,-2.417539525790072,3.2906058074515188,7.948,5.620206562604055,2.920359939711457,low_confidence
pqr_0543,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(N5CC5)c4C[C@H]3C[C@@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-4.98243243799518,-2.311362649081292,2.671069788913888,7.854,5.677477769283561,3.466644015992262,low_confidence
pqr_0548,Cc1nc(N)nc2c1/C(=N/O)C[C@@H](c1ccc(F)cc1-c1cccnc1)C2,large_neutral_organic,0,1,"6-31G(d,p)",-5.650149672960445,-0.9729634986137567,4.677186174346687,11.409,5.683897144750329,0.421859598677079,low_confidence
pqr_0549,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,large_neutral_organic,0,1,"6-31G(d,p)",-6.368330228478889,-1.783721275557084,4.584608952921806,11.043,5.630630969313536,0.163982218386204,low_confidence
pqr_0551,C[C@H]1CC2=C3CC[C@]4(C)[C@H](O)CC[C@@H]4[C@@H]3CCC2=CC1=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.916688167743764,-1.4259481247650374,4.490740042978726,11.781,5.777550619205236,0.2430452839122399,low_confidence
pqr_0552,CCC[C@H]1O[C@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,large_neutral_organic,0,1,"6-31G(d,p)",-6.205119178914296,-1.5182569595607205,4.686862219353575,9.393,5.8829888644139885,2.302074176446496,low_confidence
pqr_0553,COC(=O)c1c(O)cc(O)cc1OC1=C(OC)C(=O)C(CC=C(C)C)=C(CC=C(C)C)C1=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.921879275343149,-3.321493635752586,2.600385639590563,7.667,5.778382928067999,3.5686760221868834,low_confidence
pqr_0555,Cc1ccc(O)cc1CC[C@@H]1C(=O)C[C@@H](O)[C@]2(C)C(=O)CC[C@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-5.850149723181518,-0.7564995698784498,5.093650153303069,11.986999999999998,5.847531670880814,0.7038689452956497,low_confidence
pqr_0556,CNC(=O)N(O)CC1=Cc2cc(Oc3ccc(F)cc3)ccc2OC1,large_neutral_organic,0,1,"6-31G(d,p)",-5.31767921840272,-1.028360155477916,4.289319062924803,8.049,5.831599428372443,2.9248093695292106,low_confidence
pqr_0557,COc1cc(OC)c2c(c1-c1ccc(O)c3c(OC)cc(C)cc13)C[C@H](C)N[C@H]2C,large_neutral_organic,0,1,"6-31G(d,p)",-4.818683237516506,-0.6339727072915597,4.1847105302249465,7.965,5.887910927128752,2.5202933652420008,low_confidence
pqr_0558,N[C@H]1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,large_neutral_organic,0,1,"6-31G(d,p)",-5.991961859261584,-1.695316400911905,4.296645458349679,8.434000000000001,5.743741264617849,2.547107978528645,low_confidence
pqr_0559,O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,large_neutral_organic,0,1,"6-31G(d,p)",-5.7759425923945535,-1.3447420416860991,4.4312005507084535,11.331,5.765731581792385,0.2393466220055558,low_confidence
pqr_0560,N[C@@H](C[C@@H](C/C=C/c1ccc(/N=N/c2ccccc2)cc1)C(=O)O)C(=O)O,large_neutral_organic,0,1,"6-31G(d,p)",-5.560968208219885,-2.2827744771375613,3.278193731082324,7.494,5.922910364215194,3.392119184455412,low_confidence
pqr_0561,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)ccc2[nH]1,large_neutral_organic,0,1,"6-31G(d,p)",-5.324348718339983,-0.8135087843380974,4.510839934001885,10.652,5.823039497812891,0.22922568331483,low_confidence
pqr_0562,CC(C)NC[C@@H](O)CO[C@@H]1c2ccccc2C(=O)N1c1ccccc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.454263587431867,-1.496513491592942,3.957750095838925,7.883,5.826864098011879,3.041492869479872,low_confidence
pqr_0563,OC[C@H]1O[C@@H](Oc2cc(O)cc(-c3cc4ccc(O)cc4o3)c2)[C@H](O)[C@@H](O)[C@@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-4.911163224185911,-0.8388159799171648,4.072347244268745,7.906,5.921643633750965,3.072424280683525,low_confidence
pqr_0564,CC1=C[C@H]2O[C@@H]3[C@H](O)C[C@](C)([C@@]2(CO)[C@H](O)C1=O)[C@@]31CO1,large_neutral_organic,0,1,"6-31G(d,p)",-6.522224824766427,-1.6462085103040465,4.8760163144623805,12.334,5.913209226490678,0.7510216914009593,low_confidence
pqr_0565,O=C1C=C[C@H](O)[C@H]([C@H](O)[C@H](OC(=O)/C=C/c2ccccc2)c2ccccc2)O1,large_neutral_organic,0,1,"6-31G(d,p)",-6.303059198839149,-1.7182273721309762,4.584831826708173,8.763,5.788967661037932,2.0548316389246235,low_confidence
pqr_0566,CC(C)CC(=O)c1c(O)c(C=O)c(O)c2c1O[C@]1(C)[C@H](C2)C[C@@H]2C[C@H]1C2(C)C,large_neutral_organic,0,1,"6-31G(d,p)",-6.1246665509616856,-1.897831230773119,4.226835320188568,8.569999999999999,5.782399244445172,3.0261325287712566,low_confidence
pqr_0567,CC#C/N=C(\C#C/N=C1/CC(=O)C(=O)C([C@@H]2C[C@H]2CF)=C1C#N)CNC(=O)N1C=COC=C1,large_neutral_organic,0,1,"6-31G(d,p)",-4.786413191688581,-4.313368207021467,0.4730449846671137,6.140000000000001,5.894877262862923,5.411828278522943,low_confidence
pqr_0569,Cc1cc(Cc2cnc(N)nc2N)c2cccnc2c1N(C)C,large_neutral_organic,0,1,"6-31G(d,p)",-4.82720438709968,-1.4614311848948094,3.36577320220487,10.978000000000002,5.791775855302797,0.4349466409626714,low_confidence
pqr_0570,C=CC[C@@]12C=C(OC)C(=O)C=C1O[C@H](c1ccc3c(c1)OCO3)[C@H]2C,large_neutral_organic,0,1,"6-31G(d,p)",-5.82696339574503,-1.5123782610773455,4.314585134667685,11.584,5.752639709217406,0.4897174487327724,low_confidence
pqr_0571,NCCc1c[nH]c2ccc(OCC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)NCC(N)=O)cc12,large_neutral_organic,0,1,"6-31G(d,p)",-5.085970501216551,-0.162756824828443,4.923213676388107,8.163,5.76878656786056,2.886625895646766,low_confidence
pqr_0572,CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C=O)C(C)(C)CC[C@@H]1O,large_neutral_organic,0,1,"6-31G(d,p)",-5.752851189730289,-2.0295883444336766,3.723262845296612,8.499,5.836746974924063,3.48449189674853,low_confidence
pqr_0573,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,large_neutral_organic,0,1,"6-31G(d,p)",-6.18134661854162,-1.54814682000063,4.63319979854099,9.344,5.798790137837242,2.2728615972653845,low_confidence
pqr_0574,COc1ccccc1NC(=O)Nc1nn(C)c2cccc(OC)c12,large_neutral_organic,0,1,"6-31G(d,p)",-5.000095455605801,-0.3837241992904108,4.61637125631539,10.966,5.738044256534739,0.2894557622099931,low_confidence
pqr_0575,CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N,large_neutral_organic,0,1,"6-31G(d,p)",-6.027365942513796,-1.093977018580054,4.933388923933742,11.538,5.807392998713524,0.5047044518349111,low_confidence
pqr_0576,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.827196620833377,-2.619936886374773,3.207259734458604,7.045,5.750412946680208,4.136832436531208,low_confidence
pqr_0577,COc1cc(C)cc2c(-c3c(O)cc(O)c4c3C[C@@H](C)N[C@@H]4C)ccc(O)c12,large_neutral_organic,0,1,"6-31G(d,p)",-4.733706891691896,-0.5200299974770076,4.213676894214888,7.969,5.7915498058737,2.7593357731428627,low_confidence
pqr_0578,CC(=O)C1=NN(c2cc(C)ccc2F)C[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.397485784710261,-1.6477911565179275,3.7496946281923327,11.059,5.722507173278059,0.0989504024500202,low_confidence
pqr_0579,CC#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc4c(c3)OCO4)C[C@@]21C,large_neutral_organic,0,1,"6-31G(d,p)",-5.615040626697251,-1.5251008692163248,4.089939757480926,8.773,5.902109219930959,2.404145514457788,low_confidence
pqr_0580,C[C@@]1(C(=O)O)[C@@H](O)CC[C@]2(C)c3cc4c(cc3CC[C@@H]12)[nH]c1ccccc14,large_neutral_organic,0,1,"6-31G(d,p)",-5.359602813445495,-0.6950484014654298,4.664554411980065,8.0,5.903748334657143,3.164669974475178,low_confidence
pqr_0581,O=C(O)CN(CCN(CC(=O)O)Cc1ccccc1O)Cc1ccccc1O,large_neutral_organic,0,1,"6-31G(d,p)",-5.730760128847943,-0.5074319140633474,5.223328214784595,8.898,5.920939620040769,2.011798641182178,low_confidence
pqr_0582,CC(=O)[C@@]12O[C@@H]1C[C@H]1[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,large_neutral_organic,0,1,"6-31G(d,p)",-6.106386154297756,-0.6555100807548675,5.450876073542888,12.999,5.78764142359237,0.928947320960912,low_confidence
pqr_0583,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(CO)[C@@H](C(=O)CO)CC[C@@H]12,large_neutral_organic,0,1,"6-31G(d,p)",-6.249810348003146,-1.3535565287877624,4.896253819215384,9.763,5.893308228852565,2.356644606804892,low_confidence
pqr_0584,COc1cc(/C=C2/C(=O)NCC(=O)N2C)c(OC)c(C)c1OC,large_neutral_organic,0,1,"6-31G(d,p)",-5.414596653416488,-1.2657017642114308,4.1488948892050574,8.264000000000001,5.840953913824964,2.8099300205072293,low_confidence
pqr_0585,O=c1c(OC[C@@H](O)/C(O)=C(\O)[C@@H](O)COC[C@H](O)/C(O)=C(\O)[C@@H](O)CO)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,large_neutral_organic,0,1,"6-31G(d,p)",-4.81081822849829,-1.2790297186127113,3.531788509885579,7.605,5.768946463103768,3.433225063406396,low_confidence
pqr_0586,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)CC1,large_neutral_organic,0,1,"6-31G(d,p)",-6.485268911423416,-2.3091807870802703,4.176088124343146,8.719999999999999,5.857096842873698,2.2767772877849985,low_confidence
pqr_0587,C/C(=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1)CCC(=O)NO,large_neutral_organic,0,1,"6-31G(d,p)",-5.472028775756511,-1.3226512478097991,4.149377527946712,11.36,5.748520316512299,0.019277167563807,low_confidence
pqr_0588,O=C1c2c(c(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.583406075794589,-1.7781389998955284,3.805267075899061,10.625,5.835472467599345,0.3022822560014724,low_confidence
pqr_0589,C/C=C1/CN(C)[C@@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,large_neutral_organic,0,1,"6-31G(d,p)",-5.293135472025442,-1.3631413449497214,3.929994127075721,7.798000000000001,5.713789231691357,3.184527628299961,low_confidence
pqr_0590,Nc1ccc([C@@]23C[C@@H]2C(=O)N(CC2CCCCC2)C3=O)cc1,large_neutral_organic,0,1,"6-31G(d,p)",-5.460898024697872,-0.8261492568162792,4.634748767881593,8.583,5.921832905047108,2.5551698631006605,low_confidence
pqr_0591,O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2ccccc2c1=O,large_neutral_organic,0,1,"6-31G(d,p)",-5.928802662261895,-1.462481542068002,4.466321120193894,8.365,5.811046502896906,2.595399889927158,low_confidence
